,Open,High,Low,Close,Volume
2010-10-05,10.0,10.3411,9.9514,10.3411,4798136
2010-10-06,10.3607,10.4282,10.1879,10.3025,6518120
2010-10-07,10.3675,10.3929,10.2468,10.3364,4003916
2010-10-08,10.3071,10.5179,10.25,10.4939,6449380
2010-10-11,10.4929,10.6157,10.4929,10.5479,4191488
2010-10-12,10.5393,10.6964,10.4286,10.6868,5471480
2010-10-13,10.7257,11.0629,10.7071,10.7143,6031956
2010-10-14,10.7582,10.9071,10.7193,10.8807,4226208
2010-10-15,10.8882,11.3132,10.8214,11.3,8987272
2010-10-18,11.3182,11.4246,10.4554,10.6607,10661700
2010-10-19,10.7486,11.2061,10.6986,10.9529,11960172
2010-10-20,11.0318,11.2232,10.9596,11.0857,6951056
2010-10-21,11.1607,11.2407,10.9429,10.9557,5320196
2010-10-22,10.9643,11.0814,10.9393,10.9839,3611244
2010-10-25,10.9286,11.1286,10.9286,10.9639,3811164
2010-10-26,10.9829,11.0621,10.9161,10.9721,3821496
2010-10-27,10.9843,11.0679,10.85,10.93,3888808
2010-10-28,10.93,11.0175,10.7464,10.89,5391512
2010-10-29,10.8414,10.9243,10.7168,10.7443,4176200
2010-11-01,10.8471,10.9143,10.7454,10.8464,4142124
2010-11-02,10.8896,11.1014,10.8636,11.0979,4238808
2010-11-03,11.095,11.1925,11.0189,11.1757,4963420
2010-11-04,11.1907,11.435,11.1789,11.3107,6251728
2010-11-05,11.3393,11.4132,11.29,11.3546,3488352
2010-11-08,11.3364,11.415,11.2839,11.3571,2684192
2010-11-09,11.3321,11.4946,11.2321,11.2896,3703028
2010-11-10,11.3018,11.3846,11.1982,11.2625,3717644
2010-11-11,11.25,11.3714,11.2232,11.3286,3470040
2010-11-12,11.2679,11.3321,10.8439,10.9804,7758940
2010-11-15,11.0154,11.0907,10.9382,10.9782,3931256
2010-11-16,10.9775,10.9943,10.69,10.7782,6354012
2010-11-17,10.8036,10.8568,10.6343,10.7679,4638228
2010-11-18,10.8836,11.0596,10.7321,11.0246,4801020
2010-11-19,11.0357,11.0479,10.9014,10.9643,3742004
2010-11-22,10.9857,11.2129,10.9164,11.1857,3817884
2010-11-23,11.1071,11.1861,10.9486,11.025,5071696
2010-11-24,11.025,11.2643,10.9475,11.25,4045468
2010-11-26,11.2429,11.3464,11.0804,11.2411,2320500
2010-11-29,11.2964,11.3529,11.1207,11.315,4341792
2010-11-30,11.25,11.2857,11.0871,11.0932,4876312
2010-12-01,11.1786,11.3482,11.1786,11.2579,4489912
2010-12-02,11.3539,11.3929,11.2461,11.3686,4538828
2010-12-03,11.3714,11.4018,11.2571,11.3343,3322592
2010-12-06,11.3154,11.5118,11.3154,11.4432,4353972
2010-12-07,11.4993,11.5764,11.3589,11.3929,3792180
2010-12-08,11.3857,11.4975,11.3254,11.4957,3125808
2010-12-09,11.4821,11.5321,11.3936,11.4161,2874788
2010-12-10,11.4786,11.4786,11.3786,11.4421,2510900
2010-12-13,11.4939,11.6364,11.4482,11.5054,4216212
2010-12-14,11.5,11.5357,11.3929,11.4411,3321136
2010-12-15,11.3946,11.5357,11.3946,11.4164,4034240
2010-12-16,11.4579,11.5218,11.4321,11.4961,3015096
2010-12-17,11.4736,11.51,11.4321,11.4418,3711596
2010-12-20,11.4686,11.5446,11.3654,11.4929,3743908
2010-12-21,11.5357,11.5854,11.5018,11.5771,2318316
2010-12-22,11.5914,11.6329,11.5554,11.6118,2484832
2010-12-23,11.6054,11.6411,11.5418,11.5504,2179380
2010-12-27,11.5486,11.6229,11.4829,11.5964,2372888
2010-12-28,11.6686,11.6982,11.6093,11.6321,1716428
2010-12-29,11.6421,11.6629,11.6107,11.6193,1582280
2010-12-30,11.6286,11.6425,11.5375,11.5571,1535828
2010-12-31,11.5571,11.5571,11.4754,11.5493,1862784
2011-01-03,11.5714,11.795,11.52,11.7714,4322052
2011-01-04,11.7964,11.8968,11.7196,11.8254,2989308
2011-01-05,11.5714,11.9589,11.5714,11.9571,2479260
2011-01-06,11.9968,12.0321,11.8893,11.9125,2914352
2011-01-07,11.9468,12.0982,11.8536,12.075,3038056
2011-01-10,12.0786,12.2582,12.0418,12.2343,4319980
2011-01-11,12.3014,12.3389,12.1239,12.2011,4293240
2011-01-12,12.2679,12.3214,12.2143,12.3193,2927680
2011-01-13,12.3332,12.3857,12.2804,12.3714,2816632
2011-01-14,12.3929,12.4464,12.3014,12.4429,3017700
2011-01-18,11.6429,12.75,11.6429,12.3179,18281900
2011-01-19,12.3314,12.5321,12.0071,12.0236,11060532
2011-01-20,12.0736,12.0936,11.79,11.8786,7437780
2011-01-21,11.9118,11.9993,11.65,11.6579,7318304
2011-01-24,11.7218,12.0714,11.6682,12.0661,5579588
2011-01-25,12.04,12.2082,11.9489,12.2,5274584
2011-01-26,12.2457,12.3429,12.1964,12.2857,4849684
2011-01-27,12.3032,12.3386,12.2143,12.2261,2724148
2011-01-28,12.2225,12.3,11.9118,11.9679,5639900
2011-01-31,11.9654,12.1443,11.9393,12.1279,3609284
2011-02-01,12.1332,12.3446,12.1186,12.3214,4158616
2011-02-02,12.3225,12.3539,12.2643,12.285,2498412
2011-02-03,12.2911,12.2943,12.0911,12.25,3819368
2011-02-04,12.2979,12.3821,12.26,12.3743,3078488
2011-02-07,12.3929,12.6161,12.3929,12.5804,4689440
2011-02-08,12.5661,12.7089,12.5493,12.6932,3692108
2011-02-09,12.6786,12.8214,12.6561,12.7732,4686528
2011-02-10,12.7089,12.8571,12.4286,12.6464,9013536
2011-02-11,12.6032,12.7786,12.5786,12.7464,3517892
2011-02-14,12.7436,12.8386,12.7232,12.8146,3043964
2011-02-15,12.855,12.8989,12.7696,12.8661,2741928
2011-02-16,12.8736,13.0321,12.8375,12.8607,4670092
2011-02-17,12.7929,12.8911,12.5418,12.8036,5182100
2011-02-18,12.675,12.8536,12.4296,12.4704,7933884
2011-02-22,12.4286,12.4286,11.9729,12.0161,8378860
2011-02-23,12.0964,12.3086,12.0904,12.2679,6422892
2011-02-24,12.2625,12.3332,12.0846,12.2554,4828740
2011-02-25,12.3196,12.4643,12.2457,12.4643,3719156
2011-02-28,12.5,12.6804,12.4343,12.6429,3873828
2011-03-01,12.6793,12.7179,12.4171,12.4554,4362988
2011-03-02,12.4607,12.6554,12.4429,12.6032,5876080
2011-03-03,12.6721,12.8564,12.6561,12.8554,4877544
2011-03-04,12.8571,12.9229,12.7768,12.8575,4269916
2011-03-07,12.8929,12.9286,12.5468,12.6689,5282200
2011-03-08,12.7318,12.7643,12.5804,12.7018,3485300
2011-03-09,12.7104,12.7675,12.5214,12.5743,4448164
2011-03-10,12.5354,12.5354,12.3179,12.4071,4936680
2011-03-11,12.3246,12.6375,12.2214,12.6214,4590068
2011-03-14,12.25,12.7314,12.25,12.5889,4225144
2011-03-15,12.4607,12.4607,12.1071,12.3211,6983872
2011-03-16,12.2643,12.3368,11.6521,11.675,11254040
2011-03-17,11.8071,12.1289,11.8046,11.9357,6435520
2011-03-18,11.9643,12.1036,11.7836,11.7918,7305368
2011-03-21,11.8929,12.1404,11.8929,12.1382,3971996
2011-03-22,12.1429,12.2654,12.1121,12.1789,3153276
2011-03-23,12.1875,12.2207,11.9982,12.1339,3618272
2011-03-24,12.1139,12.3929,12.1021,12.3839,3903900
2011-03-25,12.395,12.5871,12.3886,12.5821,4331992
2011-03-28,12.5871,12.655,12.4936,12.4993,2996252
2011-03-29,12.5711,12.5711,12.3593,12.5464,3422748
2011-03-30,12.6518,12.655,12.4064,12.4318,3206644
2011-03-31,12.4643,12.4929,12.3593,12.4571,2669016
2011-04-01,12.4786,12.5568,12.2607,12.3107,4057144
2011-04-04,12.3214,12.4468,12.0857,12.1961,4427276
2011-04-05,11.9786,12.2232,11.7679,12.0996,4684708
2011-04-06,12.1471,12.2821,12.0407,12.0775,3902108
2011-04-07,12.0857,12.1582,12.0011,12.0661,3652824
2011-04-08,12.1214,12.1711,11.9268,11.9668,3665032
2011-04-11,12.0029,12.1518,11.7864,11.8,3885224
2011-04-12,11.7679,11.9189,11.6961,11.9082,4147052
2011-04-13,11.9236,12.0354,11.8704,11.9875,3340120
2011-04-14,12.0,12.0,11.8125,11.8482,2934904
2011-04-15,11.8736,11.9189,11.6714,11.7286,4377520
2011-04-18,11.7143,11.8654,11.4343,11.8339,5953080
2011-04-19,11.8639,12.1364,11.8593,12.1339,4090744
2011-04-20,12.1393,12.7668,12.1393,12.6079,6763260
2011-04-21,12.6964,12.8893,12.4471,12.5339,7348460
2011-04-25,12.5893,12.6339,12.5093,12.6071,2596608
2011-04-26,12.6432,12.6782,12.4768,12.5036,3253208
2011-04-27,12.5039,12.5839,12.3964,12.4664,3457440
2011-04-28,12.5,12.5,12.34,12.3932,3513384
2011-04-29,12.3929,12.6411,12.3632,12.4893,9797116
2011-05-02,12.5786,12.6154,12.3393,12.3929,4272184
2011-05-03,12.3493,12.4961,12.3214,12.4268,3034416
2011-05-04,12.4393,12.5654,12.3886,12.4946,3749760
2011-05-05,12.5139,12.5339,12.3589,12.4036,3272024
2011-05-06,12.3829,12.5139,12.3564,12.3882,2737532
2011-05-09,12.4464,12.4714,12.3761,12.4121,1985844
2011-05-10,12.4464,12.4954,12.3807,12.4875,2737028
2011-05-11,12.4689,12.5,12.3282,12.3643,3270736
2011-05-12,12.3929,12.3971,12.2239,12.3539,3119788
2011-05-13,12.3929,12.3929,12.1489,12.1607,3188528
2011-05-16,12.1082,12.1864,11.8786,11.8875,4367664
2011-05-17,11.9243,12.0429,11.8118,12.0321,4404848
2011-05-18,12.0714,12.1804,11.9714,12.1607,3257912
2011-05-19,12.1346,12.2289,12.0954,12.1596,2550380
2011-05-20,12.1664,12.1768,11.96,11.9625,3234420
2011-05-23,11.8736,11.9993,11.765,11.9464,3700900
2011-05-24,11.9643,12.0089,11.8336,11.85,3121244
2011-05-25,11.8164,12.0914,11.8164,12.0375,2791040
2011-05-26,12.0357,12.0607,11.9443,11.9643,2139172
2011-05-27,11.9732,12.0625,11.9396,12.0518,1969772
2011-05-31,12.0714,12.4643,12.0714,12.4643,4051684
2011-06-01,12.4607,12.5761,12.3089,12.3571,5408900
2011-06-02,12.3718,12.4279,12.2964,12.3661,3313968
2011-06-03,12.3571,12.365,12.2146,12.2661,3022656
2011-06-06,12.2857,12.3946,12.0082,12.0357,4509596
2011-06-07,12.1107,12.1425,11.8504,11.8957,5173532
2011-06-08,11.8464,11.9571,11.7729,11.865,3244780
2011-06-09,11.9054,11.9168,11.8125,11.8271,2685704
2011-06-10,11.8268,11.8571,11.6093,11.6279,4192804
2011-06-13,11.6393,11.7254,11.6096,11.6779,3157868
2011-06-14,11.7182,11.9018,11.7,11.8979,3148040
2011-06-15,11.875,11.875,11.6029,11.6804,3795540
2011-06-16,11.6886,11.7386,11.3689,11.6607,4979856
2011-06-17,11.65,11.7589,11.4057,11.4321,5992672
2011-06-20,11.5,11.5,11.0893,11.2768,6181504
2011-06-21,11.2679,11.6357,11.2571,11.6154,4815524
2011-06-22,11.5939,11.7464,11.4786,11.4814,3817408
2011-06-23,11.4846,11.8575,11.3571,11.85,5443424
2011-06-24,11.8636,11.9111,11.6104,11.6414,4219292
2011-06-27,11.6789,11.925,11.6789,11.8857,3285268
2011-06-28,11.8696,12.025,11.8214,11.9654,2841860
2011-06-29,12.0,12.0714,11.8529,11.9321,3440612
2011-06-30,11.9639,12.0046,11.8871,11.9868,3153500
2011-07-01,11.975,12.2679,11.9357,12.2518,4242448
2011-07-05,12.2196,12.4939,12.2189,12.4768,3371172
2011-07-06,12.4129,12.6464,12.3825,12.5714,4300044
2011-07-07,12.6089,12.7911,12.5718,12.7911,3872764
2011-07-08,12.7696,12.8643,12.5786,12.8643,4766160
2011-07-11,12.7179,12.8489,12.6007,12.6411,4296516
2011-07-12,12.5096,12.7743,12.3593,12.65,4401460
2011-07-13,12.7129,12.8571,12.6964,12.725,3829168
2011-07-14,12.7857,12.9446,12.7264,12.875,4201624
2011-07-15,12.7989,13.0639,12.7989,13.0536,4670064
2011-07-18,13.0571,13.3979,12.9643,13.3954,5555032
2011-07-19,13.4404,14.4643,13.3329,14.0714,7856324
2011-07-22,13.9032,14.1089,13.8214,13.9836,5025944
2011-07-25,13.9536,14.2857,13.915,14.2396,5727736
2011-07-26,14.2754,14.4464,14.2179,14.375,4620588
2011-07-27,14.4214,14.4229,13.9643,13.975,6421548
2011-07-28,13.9682,14.1782,13.8618,13.9682,5807480
2011-07-29,13.9286,14.1125,13.7143,13.9911,6156360
2011-08-01,14.195,14.2679,14.0132,14.2071,5983740
2011-08-02,14.1343,14.2107,13.8696,13.9107,6262900
2011-08-03,13.9254,14.0554,13.6514,14.0536,7152908
2011-08-04,13.9964,14.0211,13.3943,13.4286,8477196
2011-08-05,13.3929,13.6964,12.9489,13.3607,11742500
2011-08-08,13.2932,13.2932,12.4339,12.5107,11150916
2011-08-09,12.5914,13.4107,12.3396,13.4093,10505852
2011-08-10,13.4957,13.5357,12.9464,13.0571,8566460
2011-08-11,13.2621,13.4089,12.9811,13.3107,7191912
2011-08-12,13.2561,13.5586,13.2304,13.4821,5170200
2011-08-15,13.5714,13.7489,13.3929,13.685,4494224
2011-08-16,13.5539,13.6918,13.4307,13.5607,4885160
2011-08-17,13.58,13.7329,13.5,13.545,4326056
2011-08-18,13.5154,13.5154,12.9061,13.1018,8310680
2011-08-19,13.1018,13.1071,12.6839,12.75,7430892
2011-08-22,12.8179,13.0314,12.6818,12.7321,5221804
2011-08-23,12.8443,13.3482,12.7268,13.3071,6413596
2011-08-24,13.2075,13.5343,12.5,12.7536,6082384
2011-08-25,12.7821,13.4089,12.75,13.3675,8483720
2011-08-26,13.3882,13.7325,13.2321,13.6843,6205500
2011-08-29,13.8086,13.9821,13.8079,13.9214,3942792
2011-08-30,13.8929,13.9943,13.7932,13.8714,4098584
2011-08-31,13.9461,14.0139,13.6379,13.7525,5096560
2011-09-01,13.7511,13.8443,13.5886,13.5964,3366860
2011-09-02,13.5714,13.7407,13.2796,13.3782,4281872
2011-09-06,13.2143,13.5964,13.0886,13.5918,4973192
2011-09-07,13.6496,13.7768,13.6429,13.7236,3423616
2011-09-08,13.7679,13.8789,13.6164,13.7143,4077612
2011-09-09,13.6732,13.805,13.3936,13.4643,5514152
2011-09-12,13.3929,13.6161,13.2357,13.5936,4581276
2011-09-13,13.5029,13.7932,13.4325,13.7357,4307940
2011-09-14,13.7143,14.0075,13.6893,13.9,5201476
2011-09-15,13.9482,14.1786,13.9089,14.1343,4051992
2011-09-16,14.0604,14.335,14.0129,14.2964,6640508
2011-09-19,14.1786,14.7582,14.1071,14.6429,8032612
2011-09-20,14.6429,15.1021,14.6429,14.8211,7510776
2011-09-21,14.8457,15.0568,14.6429,14.6839,5882380
2011-09-22,14.525,14.6364,14.1679,14.3875,9418416
2011-09-23,14.4286,14.5264,14.1271,14.4321,5318012
2011-09-26,14.4321,14.5357,13.975,14.3714,7857640
2011-09-27,14.4854,14.6286,14.2164,14.2618,6181980
2011-09-28,14.2664,14.4193,14.1429,14.1621,4182584
2011-09-29,14.2857,14.3929,13.7932,13.9932,6342056
2011-09-30,13.9932,13.9932,13.5714,13.5857,5319244
2011-10-03,13.57,13.7296,13.3214,13.3571,6525820
2011-10-04,13.3504,13.6357,12.6514,13.3118,12021296
2011-10-05,13.2411,13.565,12.8679,13.4721,7652400
2011-10-06,13.2143,13.7421,13.2143,13.4464,7887908
2011-10-07,13.4996,13.545,13.1604,13.2225,5194784
2011-10-10,13.3557,13.9796,13.3286,13.9375,4272856
2011-10-11,13.8854,14.3993,13.8611,14.2479,5865552
2011-10-12,14.375,14.6161,14.2907,14.3518,5979820
2011-10-13,14.4343,14.7843,14.3111,14.75,4112528
2011-10-14,14.7268,15.0818,14.7193,15.0714,5382468
2011-10-17,15.17,15.2393,14.855,14.9561,6515600
2011-10-18,14.945,15.2071,13.8896,14.0732,8518552
2011-10-19,14.1471,14.5864,14.1471,14.2814,10707116
2011-10-20,14.2586,14.3561,14.0789,14.1232,5321400
2011-10-21,14.1429,14.255,13.9554,14.0893,5999588
2011-10-24,14.125,14.5179,14.0786,14.4643,4853828
2011-10-25,14.5282,14.5696,14.1343,14.1657,4155228
2011-10-26,14.2336,14.3786,14.0411,14.3393,4447324
2011-10-27,14.3714,14.6071,14.3532,14.4643,4805584
2011-10-28,14.4643,14.5125,14.3643,14.4357,3097444
2011-10-31,14.3929,14.6189,14.3125,14.4414,3720696
2011-11-01,14.4021,14.4564,14.0436,14.1721,5152028
2011-11-02,14.2686,14.3164,14.1111,14.1786,3192756
2011-11-03,13.9936,14.4071,13.9936,14.3857,4269020
2011-11-04,14.3571,14.4175,14.25,14.3393,2935128
2011-11-07,14.2146,14.3036,14.1475,14.2821,2625476
2011-11-08,14.3214,14.5714,14.3196,14.5357,3896088
2011-11-09,14.4643,14.4643,14.0357,14.0725,5440596
2011-11-10,14.1429,14.2861,13.6482,13.7571,7241836
2011-11-11,13.8393,13.9093,13.5807,13.7182,6351688
2011-11-14,13.7857,13.8643,13.5071,13.5786,4153212
2011-11-15,13.525,13.9107,13.4286,13.875,4132184
2011-11-16,13.9057,13.9693,13.7089,13.7321,3392256
2011-11-17,13.7143,13.7646,13.4107,13.5,4654188
2011-11-18,13.545,13.6607,13.3875,13.3929,3598532
2011-11-21,13.1821,13.2854,13.0682,13.2125,4359824
2011-11-22,13.2143,13.4975,13.17,13.4132,3829700
2011-11-23,13.3421,13.4229,13.095,13.1496,4166456
2011-11-25,13.0571,13.2554,12.9757,13.0432,2394868
2011-11-28,13.2561,13.4543,13.2261,13.4268,3352748
2011-11-29,13.5,13.5414,13.2214,13.2946,3646356
2011-11-30,13.2875,13.6596,13.2875,13.6375,3901660
2011-12-01,13.5957,13.8929,13.5954,13.8643,3734584
2011-12-02,13.9321,14.0582,13.8768,13.9229,3647140
2011-12-05,14.0179,14.1575,13.9425,14.0093,3402392
2011-12-06,14.0107,14.0939,13.9064,13.9954,2764216
2011-12-07,14.0536,14.0536,13.8129,13.9286,2940000
2011-12-08,13.8786,14.125,13.8411,13.9446,3668364
2011-12-09,14.0,14.0925,13.9654,14.0757,2888032
2011-12-12,14.0268,14.0714,13.9089,13.9857,2931796
2011-12-13,14.0,14.1214,13.825,13.9107,3242568
2011-12-14,13.9054,13.9443,13.4886,13.5393,3946628
2011-12-15,13.5393,13.7321,13.5111,13.5714,2485812
2011-12-16,13.5804,13.7196,13.5336,13.6371,3965136
2011-12-19,13.6571,13.7446,13.5886,13.7093,2282784
2011-12-20,13.7589,14.1493,13.75,14.1318,3248420
2011-12-21,14.1771,14.2093,14.0004,14.1932,2541056
2011-12-22,14.1429,14.2546,14.1429,14.2436,1931552
2011-12-23,14.2657,14.415,14.2411,14.3946,2579836
2011-12-27,14.4143,14.6104,14.3929,14.5154,2555392
2011-12-28,14.4779,14.5804,14.3336,14.3929,2214352
2011-12-29,14.3707,14.4875,14.3039,14.4643,2092916
2011-12-30,14.4457,14.51,14.3925,14.4636,1718500
2012-01-03,14.4571,14.7429,14.4571,14.6911,2888760
2012-01-04,14.6436,14.81,14.5911,14.8036,2499784
2012-01-05,14.7504,14.9482,14.6786,14.9143,2608620
2012-01-06,14.9304,15.0982,14.9304,15.0814,3062612
2012-01-09,15.1254,15.2768,15.0446,15.1018,3749060
2012-01-10,15.1264,15.2275,15.0536,15.0721,2492476
2012-01-11,15.1071,15.1421,14.9754,15.1071,2064272
2012-01-12,15.1554,15.1964,14.9554,15.0661,2031792
2012-01-13,15.0829,15.0829,14.9507,14.9961,2176804
2012-01-17,15.1429,15.2139,15.0814,15.1786,2350908
2012-01-18,15.1921,15.3661,15.1289,15.3607,2672152
2012-01-19,15.3861,15.4061,15.1625,15.2182,2522380
2012-01-20,15.2107,15.2768,14.9911,15.0714,3973116
2012-01-23,15.0786,15.3018,15.0107,15.2214,2948708
2012-01-24,15.2679,16.7482,14.9643,16.11,5107032
2012-01-25,16.1143,16.4107,15.8475,15.9643,9151128
2012-01-26,15.9754,16.0489,15.8264,15.8625,3046120
2012-01-27,15.9039,16.0171,15.835,15.9871,2891700
2012-01-30,15.9218,16.2107,15.8854,16.2089,3620232
2012-01-31,16.3039,16.3657,16.1811,16.2625,3689252
2012-02-01,16.3214,16.4286,16.2696,16.3304,2610020
2012-02-02,16.3286,16.3571,16.2136,16.2446,1789956
2012-02-03,16.2661,16.4286,16.2136,16.3932,2784264
2012-02-06,16.3607,16.6064,16.3443,16.5911,2386300
2012-02-07,16.6071,16.7768,16.5357,16.7379,3055164
2012-02-08,16.8093,17.0607,16.7143,17.0218,3935512
2012-02-09,17.0754,17.7411,16.9893,17.6675,8383424
2012-02-10,17.6607,17.7721,17.4482,17.665,6072024
2012-02-13,17.6139,17.9939,17.6139,17.9571,4977980
2012-02-14,17.9643,18.2907,17.9286,18.2679,4414256
2012-02-15,18.2982,18.7961,17.6079,17.6361,14576072
2012-02-16,17.6079,18.0318,17.3796,18.0,9067912
2012-02-17,18.0443,18.1346,17.8679,17.975,5077072
2012-02-21,18.1068,18.4621,17.945,18.3404,5820612
2012-02-22,18.4239,18.4239,18.1811,18.3425,4632432
2012-02-23,18.3929,18.4939,18.1964,18.4557,5440484
2012-02-24,18.48,18.675,18.4686,18.6432,3977456
2012-02-27,18.5804,18.875,18.4386,18.7921,5267360
2012-02-28,18.875,19.1979,18.7754,19.1904,5750892
2012-02-29,19.2857,19.5575,19.1218,19.3696,9135252
2012-03-01,19.4286,19.5868,19.2418,19.475,6595904
2012-03-02,19.4564,19.5286,19.3714,19.4482,4138540
2012-03-05,19.4107,19.5529,18.7857,19.0071,7826000
2012-03-06,18.9543,19.0604,18.4364,18.9636,7836164
2012-03-07,19.0129,19.2064,18.6893,18.9711,7686448
2012-03-08,19.0064,19.3925,19.0043,19.3532,4968852
2012-03-09,19.3929,19.5621,19.34,19.4596,4040428
2012-03-12,19.4643,19.7857,19.4414,19.7764,3903536
2012-03-13,19.7357,20.3107,19.7357,20.3018,6630008
2012-03-14,20.3371,21.24,20.3371,21.1661,13575212
2012-03-15,21.3036,21.4318,20.6625,20.9036,11111156
2012-03-16,20.9854,21.1304,20.6429,20.8929,7929264
2012-03-19,21.625,21.7275,20.6589,21.5936,8594768
2012-03-20,21.6225,21.675,20.7857,21.6071,7637980
2012-03-21,21.6679,21.7732,21.4682,21.5629,6149892
2012-03-22,21.5714,21.5893,21.2689,21.3696,6013868
2012-03-23,21.4643,21.4929,21.2286,21.2814,4031552
2012-03-26,21.3571,21.6857,21.2593,21.6607,5752180
2012-03-27,21.6879,22.01,21.595,21.9568,5742520
2012-03-28,21.9657,22.1946,21.7968,22.0543,6270096
2012-03-29,22.0714,22.0979,21.6332,21.6721,5861408
2012-03-30,21.6193,21.8661,21.355,21.475,7031780
2012-04-02,21.5,22.1382,21.3125,22.1075,5695648
2012-04-03,22.1418,22.5789,22.1418,22.4911,7988288
2012-04-04,22.3929,22.3929,22.0929,22.2521,5536888
2012-04-05,22.3136,22.6664,22.1436,22.655,6088012
2012-04-09,22.4286,22.8514,22.2696,22.6971,5708024
2012-04-10,22.7779,23.0,22.3571,22.5714,8544368
2012-04-11,22.5714,22.75,22.2621,22.3643,6678700
2012-04-12,22.4643,22.5475,22.1607,22.1936,5931016
2012-04-13,22.2143,22.3179,21.5539,21.5893,8240316
2012-04-16,21.5671,21.8389,20.6518,20.6875,10018120
2012-04-17,20.6679,21.7857,20.2679,21.75,9846004
2012-04-18,21.7982,22.1518,21.4989,21.6068,9170980
2012-04-19,21.6818,21.8214,20.8757,20.9486,8015896
2012-04-20,21.0,21.2364,20.3721,20.4714,9796500
2012-04-23,20.4643,20.5954,19.8793,20.4411,9185652
2012-04-24,20.4896,21.5857,19.8214,21.5646,10211992
2012-04-25,21.5643,22.0793,21.5643,21.8114,8636852
2012-04-26,21.8932,21.9557,21.5046,21.5893,5109720
2012-04-27,21.6136,21.7357,21.4464,21.5311,3885728
2012-04-30,21.6071,21.6071,20.8214,20.8571,4845876
2012-05-01,20.8564,21.3129,20.7536,20.8075,5798968
2012-05-02,20.8214,20.9786,20.67,20.9546,4047680
2012-05-03,20.9546,21.1214,20.725,20.7254,3752280
2012-05-04,20.75,20.8164,20.1761,20.1786,5095664
2012-05-07,20.0714,20.4561,20.0107,20.35,4396840
2012-05-08,20.2882,20.4407,19.9546,20.25,4753224
2012-05-09,20.2179,20.4993,20.0304,20.2832,4604180
2012-05-10,20.3571,20.5671,20.2357,20.2536,3199812
2012-05-11,20.3093,20.5168,20.0536,20.2029,3838968
2012-05-14,20.1071,20.2682,19.9143,20.0357,3391808
2012-05-15,20.0521,20.1357,19.7054,19.7979,4560444
2012-05-16,19.7036,19.9211,19.3229,19.4643,5378688
2012-05-17,19.4532,19.5807,18.9329,19.0007,6850144
2012-05-18,18.9404,19.4075,18.6493,18.8929,7024836
2012-05-21,19.1071,20.1679,19.0,20.1429,6062700
2012-05-22,20.1786,20.4957,19.735,19.8396,6682004
2012-05-23,19.7929,20.4879,19.7218,20.4161,5601540
2012-05-24,20.3796,20.5893,20.0439,20.2089,4763696
2012-05-25,20.25,20.3357,19.9454,20.0893,3151428
2012-05-29,20.29,20.5,20.1857,20.4196,3628044
2012-05-30,20.3668,20.7139,20.2343,20.6218,5099556
2012-05-31,20.7321,20.8125,20.4093,20.5793,4740904
2012-06-01,20.5536,20.5536,20.0186,20.04,5003684
2012-06-04,19.9643,20.2071,19.5893,20.1429,5369028
2012-06-05,20.0179,20.2311,19.9404,20.1607,3744972
2012-06-06,20.2018,20.4946,20.1907,20.4393,3838828
2012-06-07,20.445,20.625,20.375,20.4393,3624572
2012-06-08,20.3214,20.7875,20.2607,20.7821,3314360
2012-06-11,20.7839,21.0554,20.3571,20.3618,5633712
2012-06-12,20.4311,20.615,20.2393,20.6107,4155564
2012-06-13,20.5775,20.66,20.3707,20.4271,2823464
2012-06-14,20.4996,20.4996,20.2593,20.4271,3337208
2012-06-15,20.4714,20.5268,20.3411,20.5125,3137400
2012-06-18,20.5414,20.9961,20.3704,20.9286,4249140
2012-06-19,20.8575,21.0714,20.8036,20.9554,3480428
2012-06-20,20.9732,21.0446,20.7429,20.8954,3456684
2012-06-21,20.8571,21.0079,20.6229,20.6789,3098536
2012-06-22,20.7,20.7968,20.5507,20.7625,2745204
2012-06-25,20.7893,20.7893,20.3704,20.3929,2939132
2012-06-26,20.4357,20.5175,20.2618,20.4107,2627044
2012-06-27,20.4357,20.5979,20.4257,20.5079,1944572
2012-06-28,20.4643,20.5036,20.2004,20.2196,2716924
2012-06-29,20.3393,20.8614,20.3393,20.8268,4034408
2012-07-02,20.875,21.1954,20.8196,21.1768,3841880
2012-07-03,21.1789,21.4286,21.1789,21.4071,2314984
2012-07-05,21.3929,21.9407,21.3571,21.7889,4575368
2012-07-06,21.6825,21.7679,21.485,21.6611,4002376
2012-07-09,21.7321,21.9464,21.5536,21.9464,3618916
2012-07-10,21.8775,22.1382,21.6182,21.6571,4920020
2012-07-11,21.7536,21.8214,21.3293,21.6386,4491508
2012-07-12,21.5357,21.5525,21.1671,21.3629,4062744
2012-07-13,21.4536,21.6854,21.4214,21.6071,2978108
2012-07-16,21.6071,21.8436,21.5561,21.6643,2893968
2012-07-17,21.7682,21.8393,21.5411,21.6929,2820356
2012-07-18,21.6289,21.7671,21.5032,21.7321,2427180
2012-07-19,21.7839,22.04,21.6429,22.0004,4100432
2012-07-20,21.9646,21.9871,21.5507,21.5743,3669204
2012-07-23,21.6071,21.6393,20.9896,21.4964,4639768
2012-07-24,21.5536,21.7743,20.1786,20.2786,5240844
2012-07-25,20.3214,20.7429,20.2796,20.5464,8242556
2012-07-26,20.6071,20.7411,20.37,20.5175,3832136
2012-07-27,20.5611,20.9225,20.4139,20.9,3809736
